CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Total Charges2,Total Charges Clean,Tenure Years,newly onboard,Monthly Charges Avg,Latest Monthly Charges (%)
0523-VNGTF,1,United States,California,Sun Valley,91352,"34.231053, -118.338307",34.231053,-118.338307,Female,Yes,No,No,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.5,2566.3,No,0,70,5185,,2566.3,2566.3,4,0,855.4333333333334,-94.09655924872385
9575-IWCAZ,1,United States,California,Valencia,91354,"34.457005, -118.573726",34.457005,-118.573726,Male,No,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.1,171,No,0,31,5161,,171,171.0,0,0,57.0,-55.96491228070175
7105-MXJLL,1,United States,California,Valencia,91355,"34.43987, -118.644609",34.43987,-118.644609,Female,Yes,Yes,No,26,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,60.7,1597.4,No,0,68,2502,,1597.4,1597.4,2,0,532.4666666666667,-88.60022536622012
7064-FRRSW,1,United States,California,Tarzana,91356,"34.157137, -118.548511",34.157137,-118.548511,Male,Yes,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,99.0,4744.35,No,0,78,3061,,4744.35,4744.35,4,0,1581.45,-93.73992222327611
7940-UQQUG,1,United States,California,Thousand Oaks,91360,"34.214054, -118.88109",34.214054,-118.88109,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.4,6721.6,No,0,33,5133,,6721.6,6721.6,5,0,2240.5333333333333,-95.34039514401333
3961-SXAXY,1,United States,California,Thousand Oaks,91362,"34.191842, -118.822796",34.191842,-118.822796,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.05,44.05,No,0,54,5925,,44.05,44.05,0,1,14.683333333333332,200.0
7010-BRBUU,1,United States,California,Woodland Hills,91364,"34.153733, -118.593408",34.153733,-118.593408,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.1,1734.65,No,0,23,4264,,1734.65,1734.65,5,0,578.2166666666667,-95.8320122214856
3566-HJGPK,1,United States,California,Woodland Hills,91367,"34.178068, -118.615714",34.178068,-118.615714,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.55,45.55,No,0,31,3173,,45.55,45.55,0,1,15.183333333333332,200.0
3062-ICYZQ,1,United States,California,Oak Park,91377,"34.19225, -118.776874",34.19225,-118.776874,Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.8,4539.35,No,0,20,5457,,4539.35,4539.35,4,0,1513.1166666666668,-93.80087457455363
9938-PRCVK,1,United States,California,Stevenson Ranch,91381,"34.364153, -118.615583",34.364153,-118.615583,Female,No,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,804.25,No,0,52,2902,,804.25,804.25,3,0,268.0833333333333,-92.65153870065278
0973-KYVNF,1,United States,California,Castaic,91384,"34.506627, -118.699048",34.506627,-118.699048,Female,No,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),70.65,5011.15,No,0,75,5176,,5011.15,5011.15,5,0,1670.3833333333332,-95.77043193678098
5129-HHMZC,1,United States,California,Van Nuys,91401,"34.178483, -118.431791",34.178483,-118.431791,Female,No,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,3574.5,No,0,53,3110,,3574.5,3574.5,3,0,1191.5,-92.74443978178766
9637-CDTKZ,1,United States,California,Panorama City,91402,"34.223768, -118.445461",34.223768,-118.445461,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.1,8086.4,No,0,61,4965,,8086.4,8086.4,5,0,2695.4666666666667,-95.76696675900277
3946-JEWRQ,1,United States,California,Sherman Oaks,91403,"34.147149, -118.463365",34.147149,-118.463365,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.2,4563,No,0,72,4977,,4563,4563.0,3,0,1521.0,-93.74095989480605
7873-CVMAW,1,United States,California,Van Nuys,91405,"34.202494, -118.448048",34.202494,-118.448048,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.55,6362.35,No,0,32,6468,,6362.35,6362.35,5,0,2120.7833333333333,-95.82465598403107
0463-WZZKO,1,United States,California,Van Nuys,91406,"34.195685, -118.490752",34.195685,-118.490752,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.75,67.1,No,0,30,2406,,67.1,67.1,0,1,22.366666666666664,-7.228017883755575
4524-QCSSM,1,United States,California,Encino,91436,"34.152875, -118.486056",34.152875,-118.486056,Male,No,No,No,26,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.65,1156.55,No,0,33,4512,,1156.55,1156.55,2,0,385.51666666666665,-88.4181401582292
5832-EXGTT,1,United States,California,Burbank,91501,"34.188339, -118.300942",34.188339,-118.300942,Male,No,Yes,Yes,29,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.2,1834.15,No,0,76,5517,,1834.15,1834.15,2,0,611.3833333333333,-90.1534770874792
2039-JONDJ,1,United States,California,Burbank,91504,"34.213049, -118.317651",34.213049,-118.317651,Male,No,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),55.45,1477.65,No,0,80,3616,,1477.65,1477.65,2,0,492.55,-88.74225966906913
7217-JYHOQ,1,United States,California,Burbank,91505,"34.174215, -118.345928",34.174215,-118.345928,Male,No,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.3,1706.45,No,0,56,3359,,1706.45,1706.45,2,0,568.8166666666667,-87.64100911248498
6695-FRVEC,1,United States,California,Burbank,91506,"34.169706, -118.323548",34.169706,-118.323548,Male,No,Yes,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),60.4,3953.7,No,0,73,5356,,3953.7,3953.7,5,0,1317.8999999999999,-95.41695121025873
9894-QMIMJ,1,United States,California,North Hollywood,91602,"34.15136, -118.364786",34.15136,-118.364786,Female,No,No,No,23,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),55.8,1327.85,No,0,20,2499,,1327.85,1327.85,1,0,442.6166666666666,-87.39315434725306
8069-YQQAJ,1,United States,California,Studio City,91604,"34.139082, -118.39275",34.139082,-118.39275,Male,No,No,No,14,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,31.1,419.7,No,0,55,3448,,419.7,419.7,1,0,139.9,-77.7698355968549
1636-NTNCO,1,United States,California,Valley Village,91607,"34.165783, -118.399795",34.165783,-118.399795,Male,Yes,No,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,207.35,No,0,33,2104,,207.35,207.35,0,0,69.11666666666666,-26.284060766819376
3466-WAESX,1,United States,California,Rancho Cucamonga,91701,"34.132275, -117.611478",34.132275,-117.611478,Male,No,No,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.1,1083.7,No,0,71,5172,,1083.7,1083.7,1,0,361.23333333333335,-80.87108978499585
9281-PKKZE,1,United States,California,Azusa,91702,"34.174493, -117.87068",34.174493,-117.87068,Female,No,Yes,No,46,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.95,2007.85,No,0,47,4818,,2007.85,2007.85,3,0,669.2833333333333,-93.4332743979879
3638-VBZTA,1,United States,California,Baldwin Park,91706,"34.098275, -117.967399",34.098275,-117.967399,Male,No,No,No,68,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.5,5882.75,No,0,45,4280,,5882.75,5882.75,5,0,1960.9166666666667,-95.58879775615146
7459-IMVYU,1,United States,California,Chino Hills,91709,"33.942895, -117.725644",33.942895,-117.725644,Male,No,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.95,2657.55,No,0,39,5858,,2657.55,2657.55,3,0,885.85,-92.10362928260992
8563-OYMQY,1,United States,California,Covina,91722,"34.097345, -117.906736",34.097345,-117.906736,Male,No,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.95,1612.2,No,0,23,5687,,1612.2,1612.2,1,0,537.4,-83.0759211016003
0754-EEBDC,1,United States,California,Covina,91723,"34.084747, -117.886844",34.084747,-117.886844,Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,76.65,No,0,74,2347,,76.65,76.65,0,0,25.55,-22.11350293542075
5777-ZPQNC,1,United States,California,Covina,91724,"34.08111, -117.853935",34.08111,-117.853935,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.15,260.7,No,0,38,4628,,260.7,260.7,1,0,86.89999999999999,-76.81242807825087
1951-IEYXM,1,United States,California,Rancho Cucamonga,91730,"34.10097, -117.57882",34.10097,-117.57882,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.6,6441.85,No,0,73,4528,,6441.85,6441.85,5,0,2147.2833333333333,-95.78071516722682
3318-NMQXL,1,United States,California,El Monte,91731,"34.079934, -118.046695",34.079934,-118.046695,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.0,266.8,No,0,42,4345,,266.8,266.8,0,1,88.93333333333334,3.4482758620689613
1022-RKXDR,1,United States,California,South El Monte,91733,"34.04622, -118.053753",34.04622,-118.053753,Female,No,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.85,962.25,No,0,42,3089,,962.25,962.25,3,0,320.75,-92.25253312548713
2361-FJWNO,1,United States,California,Rancho Cucamonga,91737,"34.245289, -117.642503",34.245289,-117.642503,Male,No,No,No,40,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),36.0,1382.9,No,0,38,5323,,1382.9,1382.9,3,0,460.9666666666667,-92.19032468002025
2272-UOINI,1,United States,California,Rancho Cucamonga,91739,"34.133809, -117.523724",34.133809,-117.523724,Female,No,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.5,571.05,No,0,47,3601,,571.05,571.05,0,0,190.35,-58.76017861833465
8232-UTFOZ,1,United States,California,Glendora,91740,"34.119363, -117.855059",34.119363,-117.855059,Male,No,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,1399.35,No,0,59,4328,,1399.35,1399.35,5,0,466.45,-95.72301425661915
3750-YHRYO,1,United States,California,Glendora,91741,"34.14649, -117.849815",34.14649,-117.849815,Male,No,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,150,No,0,27,2874,,150,150.0,0,0,50.0,-58.7
6637-KYRCV,1,United States,California,La Puente,91744,"34.031441, -117.936436",34.031441,-117.936436,Female,No,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.5,167.2,No,0,27,5973,,167.2,167.2,0,0,55.73333333333333,-45.275119617224874
5668-MEISB,1,United States,California,Hacienda Heights,91745,"33.998471, -117.973758",33.998471,-117.973758,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),106.1,7657.4,No,0,34,5146,,7657.4,7657.4,5,0,2552.4666666666667,-95.84323660772587
0129-QMPDR,1,United States,California,La Puente,91746,"34.038983, -117.991372",34.038983,-117.991372,Male,No,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.5,865.05,No,0,59,3093,,865.05,865.05,3,0,288.34999999999997,-92.89058435928558
7188-CBBBA,1,United States,California,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367,Female,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,95.5,6153.85,No,0,35,6153,,6153.85,6153.85,5,0,2051.2833333333333,-95.34437790976381
5356-CSVSQ,1,United States,California,La Verne,91750,"34.144703, -117.770299",34.144703,-117.770299,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.6,174.2,No,0,24,5277,,174.2,174.2,0,1,58.06666666666666,11.251435132032144
3221-CJMSG,1,United States,California,Mira Loma,91752,"33.999992, -117.535395",33.999992,-117.535395,Male,No,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.1,1269.6,No,0,23,2515,,1269.6,1269.6,2,0,423.2,-87.92533081285444
3219-JQRSL,1,United States,California,Monterey Park,91755,"34.049172, -118.115022",34.049172,-118.115022,Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.1,6352.4,No,0,39,4627,,6352.4,6352.4,5,0,2117.4666666666667,-95.79214155279895
2801-NISEI,1,United States,California,Mt Baldy,91759,"34.231318, -117.662032",34.231318,-117.662032,Male,No,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.95,1348.5,No,0,55,3407,,1348.5,1348.5,2,0,449.5,-87.77530589543937
4623-ZKHLY,1,United States,California,Ontario,91762,"34.057256, -117.667677",34.057256,-117.667677,Male,No,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.45,471.55,No,0,28,3727,,471.55,471.55,1,0,157.18333333333334,-86.98971477043793
6732-VAILE,1,United States,California,Montclair,91763,"34.072121, -117.698319",34.072121,-117.698319,Male,No,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.95,5931.75,No,0,60,6354,,5931.75,5931.75,5,0,1977.25,-95.65305348337337
8201-AAXCB,1,United States,California,Ontario,91764,"34.074087, -117.605618",34.074087,-117.605618,Male,No,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.35,1404.65,No,0,75,3192,,1404.65,1404.65,2,0,468.2166666666667,-87.11066813797031
7696-CFTAT,1,United States,California,Diamond Bar,91765,"33.992416, -117.807874",33.992416,-117.807874,Male,No,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,726.1,No,0,28,2745,,726.1,726.1,3,0,242.03333333333333,-91.81930863517421
1845-CSBRZ,1,United States,California,Pomona,91766,"34.042286, -117.756106",34.042286,-117.756106,Female,Yes,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,No,0,49,2656,,1961.6,1961.6,1,0,653.8666666666667,-86.94688009787927
2123-VSCOT,1,United States,California,Pomona,91767,"34.083086, -117.737997",34.083086,-117.737997,Female,No,Yes,No,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.1,4194.85,No,0,52,6225,,4194.85,4194.85,4,0,1398.2833333333335,-94.8436773662944
2018-QKYGT,1,United States,California,San Gabriel,91775,"34.114772, -118.089431",34.114772,-118.089431,Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,81.05,No,0,27,4396,,81.05,81.05,0,1,27.016666666666666,200.0
2792-VPPET,1,United States,California,San Gabriel,91776,"34.089927, -118.095645",34.089927,-118.095645,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.5,76.95,No,0,35,5296,,76.95,76.95,0,1,25.650000000000002,-20.077972709551663
7409-JURKQ,1,United States,California,Temple City,91780,"34.101608, -118.055848",34.101608,-118.055848,Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.8,5809.75,No,0,28,5713,,5809.75,5809.75,4,0,1936.5833333333333,-94.2269460820173
3247-MHJKM,1,United States,California,Upland,91784,"34.141146, -117.655583",34.141146,-117.655583,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0,72,3586,,20.2,20.2,0,1,6.733333333333333,199.99999999999997
1964-SVLEA,1,United States,California,Upland,91786,"34.105493, -117.660934",34.105493,-117.660934,Male,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,415.9,No,0,80,2860,,415.9,415.9,1,0,138.63333333333333,-85.78985333012743
7297-DVYGA,1,United States,California,West Covina,91790,"34.066964, -117.937007",34.066964,-117.937007,Female,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,996.95,No,0,65,5089,,996.95,996.95,4,0,332.31666666666666,-94.02678168413661
2239-CGBUZ,1,United States,California,West Covina,91791,"34.061634, -117.893169",34.061634,-117.893169,Female,No,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.5,3145.15,No,0,63,4207,,3145.15,3145.15,4,0,1048.3833333333334,-94.22921005357455
0854-UYHZD,1,United States,California,West Covina,91792,"34.024405, -117.898722",34.024405,-117.898722,Female,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,265.3,No,0,55,2816,,265.3,265.3,1,0,88.43333333333334,-77.89295137580099
7243-LCGGZ,1,United States,California,Alhambra,91801,"34.090925, -118.128164",34.090925,-118.128164,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,No,0,72,3901,,20.9,20.9,0,1,6.966666666666666,200.0
8267-KFGYD,1,United States,California,Alhambra,91803,"34.074736, -118.145959",34.074736,-118.145959,Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.05,21.05,No,0,32,3389,,21.05,21.05,0,1,7.016666666666667,200.00000000000003
4890-VMUAV,1,United States,California,Alpine,91901,"32.827184, -116.703729",32.827184,-116.703729,Male,No,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,71.5,4576.3,No,0,36,5342,,4576.3,4576.3,5,0,1525.4333333333334,-95.31280728973188
